,2021,date,meeting,committee,held,notation,vote,agreed,next,would,april,adjourned,10:20,a.m.,march,17,completed,february,16,unanimously,approved,minutes,january,_______________________,james,a.,clouse,secretary,state
2403,0.0,2017-04-01,3.8181818181818183,1.1875,1.5,0.8666666666666667,8.37608487051243,0.43,62.98815822625348,77.42294448643656,228.21796458787492,,0.225,0.20689655172413793,57.98328518889613,49.86562526245067,0.5365853658536586,5.2490131855211235,55.11463844797179,0.0,1.1666666666666667,4.0,10.93544413650234,,107.56174560494105,9.185773074661967,,1.9545454545454546,HI
2404,3.749295132515088,2017-05-01,4.090909090909091,1.25,1.1,0.8,11.168113160683241,0.11,60.36365163349292,66.92491811539432,28.527245573484365,,0.225,0.22413793103448276,24.414014816377318,52.49013185521124,0.43902439024390244,6.561266481901405,57.73914504073236,0.0,2.0416666666666665,3.1818181818181817,5.46772206825117,,126.92285981383044,7.873519778281685,,2.1818181818181817,HI
2405,0.0,2017-06-01,2.6363636363636362,0.625,0.7333333333333333,0.5,13.960141450854051,0.24,78.73519778281685,56.426891744352076,17.11634734409062,,0.125,0.2413793103448276,15.258759260235824,59.05139833711264,0.36585365853658536,0.0,47.24111866969011,0.0,1.4583333333333333,3.4545454545454546,12.302374653565133,,148.43520893481863,5.2490131855211235,,1.0909090909090908,HI
2406,3.749295132515088,2017-07-01,4.909090909090909,0.375,0.9333333333333333,0.23333333333333334,19.54419803119567,0.0,52.49013185521124,48.553371966070394,17.11634734409062,,0.0,0.22413793103448276,12.207007408188659,45.928865373309826,0.4634146341463415,3.9367598891408426,57.73914504073236,0.0,1.1666666666666667,2.727272727272727,12.302374653565133,,105.41051069284224,6.561266481901405,,0.8181818181818182,HI
2407,0.0,2017-08-01,3.6363636363636362,0.25,0.5333333333333333,1.2333333333333334,8.37608487051243,0.0,73.48618459729573,52.49013185521124,17.11634734409062,,0.225,0.22413793103448276,15.258759260235824,44.61661207692955,0.21951219512195122,5.2490131855211235,48.553371966070394,0.0,1.3333333333333333,5.454545454545454,9.568513619439548,,114.01545034123751,7.873519778281685,,0.7727272727272727,HI
2408,0.0,2017-09-01,3.090909090909091,0.875,1.1,1.6666666666666667,13.960141450854051,0.0,57.73914504073236,65.61266481901404,14.263622786742182,,0.325,0.10344827586206896,15.258759260235824,35.43083900226758,0.5609756097560976,9.185773074661967,53.802385151591515,0.0,1.75,4.454545454545454,6.834652585313963,,116.16668525333634,10.498026371042247,,1.0,HI
2409,0.0,2017-10-01,2.3636363636363638,0.875,1.2,1.2333333333333334,8.37608487051243,0.44,57.73914504073236,72.17393130091546,11.410898229393746,,0.875,0.0,21.362262964330156,36.743092298647866,0.34146341463414637,10.498026371042247,51.177878558830955,0.11,2.0,4.0,8.201583102376755,,101.1080408686446,7.873519778281685,,2.1363636363636362,HI
2410,0.0,2017-11-01,2.4545454545454546,1.25,1.2333333333333334,0.3333333333333333,11.168113160683241,0.23,64.30041152263377,73.48618459729573,14.263622786742182,,0.35,0.0,21.362262964330156,45.928865373309826,0.4634146341463415,9.185773074661967,61.6759049298732,0.11,1.8333333333333333,3.272727272727273,21.87088827300468,,88.20063139605166,14.43478626018309,,1.5909090909090908,HI
2411,0.0,2017-12-01,2.272727272727273,0.75,0.43333333333333335,0.8,16.75216974102486,0.11,62.98815822625348,68.23717141177461,19.969071901439058,,0.45,0.3275862068965517,18.310511112282988,51.177878558830955,0.12195121951219512,11.810279667422527,57.73914504073236,0.0,1.125,3.909090909090909,32.80633240950702,,120.46915507753398,9.185773074661967,,1.8181818181818181,HI
2412,3.749295132515088,2018-01-01,3.8181818181818183,0.9375,1.4666666666666666,0.9666666666666667,13.960141450854051,0.0,69.54942470815489,59.05139833711264,22.821796458787492,,0.425,0.0,64.08678889299046,27.557319223985896,0.6341463414634146,32.80633240950702,47.24111866969011,0.0,2.125,4.090909090909091,133.95919067215365,,114.01545034123751,6.561266481901405,,1.7272727272727273,HI
2413,3.749295132515088,2018-02-01,3.0,2.1875,1.1333333333333333,0.3333333333333333,8.37608487051243,0.0,66.92491811539432,53.802385151591515,37.08541924552967,,0.225,0.4482758620689655,82.39730000527345,43.30435878054927,0.5853658536585366,85.29646426471825,49.86562526245067,0.0,1.5,3.909090909090909,15.036235687690718,,135.52779946222574,6.561266481901405,,1.4090909090909092,HI
2414,3.749295132515088,2018-03-01,4.454545454545454,0.4375,1.4666666666666666,0.43333333333333335,11.168113160683241,0.11,68.23717141177461,66.92491811539432,65.61266481901404,,0.2,0.43103448275862066,302.12343335266934,32.80633240950702,0.9512195121951219,13.12253296380281,62.98815822625348,0.0,1.5833333333333333,4.7272727272727275,12.302374653565133,,109.71298051703988,9.185773074661967,,1.9545454545454546,HI
2415,0.0,2018-04-01,3.6363636363636362,1.1875,1.7,0.9666666666666667,11.168113160683241,0.11,73.48618459729573,64.30041152263377,205.39616812908744,,0.225,0.3275862068965517,48.828029632754635,27.557319223985896,1.2926829268292683,3.9367598891408426,51.177878558830955,0.0,2.375,2.909090909090909,13.669305170627926,,126.92285981383044,13.12253296380281,,2.1818181818181817,HI
2416,3.749295132515088,2018-05-01,3.090909090909091,0.875,0.43333333333333335,0.6666666666666666,11.168113160683241,0.11,72.17393130091546,56.426891744352076,31.379970130832803,,0.325,0.0,21.362262964330156,34.118585705887305,0.5365853658536586,7.873519778281685,43.30435878054927,0.0,1.8333333333333333,3.3636363636363638,5.46772206825117,,122.62038998963281,7.873519778281685,,1.8636363636363635,HI
2417,0.0,2018-06-01,4.545454545454546,0.6875,1.1666666666666667,0.23333333333333334,11.168113160683241,0.23,68.23717141177461,53.802385151591515,19.969071901439058,,0.225,0.3448275862068966,21.362262964330156,27.557319223985896,0.34146341463414637,2.6245065927605618,52.49013185521124,0.0,1.625,3.727272727272727,8.201583102376755,,144.13273911062103,7.873519778281685,,3.0454545454545454,HI
2418,0.0,2018-07-01,4.2727272727272725,1.0,0.5666666666666667,0.3333333333333333,22.336226321366482,0.0,69.54942470815489,47.24111866969011,14.263622786742182,,0.45,0.10344827586206896,18.310511112282988,32.80633240950702,0.9024390243902439,3.9367598891408426,48.553371966070394,0.0,2.0416666666666665,3.6363636363636362,8.201583102376755,,148.43520893481863,6.561266481901405,,2.6363636363636362,HI
2419,0.0,2018-08-01,3.5454545454545454,0.4375,1.8,1.4,16.75216974102486,0.0,68.23717141177461,56.426891744352076,14.263622786742182,,0.425,0.0,15.258759260235824,43.30435878054927,0.3170731707317073,9.185773074661967,52.49013185521124,0.0,1.375,3.3636363636363638,12.302374653565133,,111.8642154291387,5.2490131855211235,,1.7272727272727273,HI
2420,0.0,2018-09-01,3.6363636363636362,1.5,0.8,2.433333333333333,39.08839606239134,0.23,64.30041152263377,66.92491811539432,19.969071901439058,,0.35,0.0,18.310511112282988,31.49407911312674,0.8048780487804879,5.2490131855211235,45.928865373309826,0.0,2.625,3.4545454545454546,9.568513619439548,,103.25927578074341,11.810279667422527,,1.1818181818181819,HI
2421,3.749295132515088,2018-10-01,4.454545454545454,1.6875,0.9,1.2333333333333334,61.42462238375783,0.11,62.98815822625348,76.11069119005629,19.969071901439058,,0.325,0.10344827586206896,18.310511112282988,27.557319223985896,0.5609756097560976,6.561266481901405,59.05139833711264,0.0,1.3333333333333333,3.6363636363636362,12.302374653565133,,122.62038998963281,11.810279667422527,,2.1818181818181817,HI
2422,3.749295132515088,2018-11-01,2.909090909090909,0.6875,1.6,0.7,89.34490528546593,0.0,77.42294448643656,70.86167800453516,11.410898229393746,,0.45,0.22413793103448276,27.465766668424486,27.557319223985896,0.5853658536585366,13.12253296380281,60.36365163349292,0.0,1.9583333333333333,5.909090909090909,24.604749307130266,,107.56174560494105,7.873519778281685,,2.4545454545454546,HI
2423,3.749295132515088,2018-12-01,2.6363636363636362,2.125,0.9,0.6666666666666666,11.168113160683241,0.0,82.6719576719577,51.177878558830955,11.410898229393746,,0.675,0.10344827586206896,30.517518520471647,39.36759889140843,0.21951219512195122,19.683799445704214,45.928865373309826,0.11,1.9166666666666667,4.818181818181818,35.5401934436326,,120.46915507753398,7.873519778281685,,2.1818181818181817,HI
2424,3.749295132515088,2019-01-01,3.4545454545454546,1.375,1.5,1.2,16.75216974102486,0.11,76.11069119005629,64.30041152263377,22.821796458787492,,0.225,0.20689655172413793,45.776277780707474,31.49407911312674,0.5365853658536586,45.928865373309826,52.49013185521124,0.0,2.125,4.090909090909091,136.69305170627928,,116.16668525333634,9.185773074661967,,1.9545454545454546,HI
2425,3.749295132515088,2019-02-01,4.363636363636363,1.3125,1.8666666666666667,0.9333333333333333,13.960141450854051,0.23,70.86167800453516,70.86167800453516,31.379970130832803,,0.35,0.22413793103448276,70.19029259708478,35.43083900226758,0.5853658536585366,102.35575711766191,51.177878558830955,0.12,1.5,3.272727272727273,25.971679824193057,,118.31792016543515,17.059292852943653,,1.0454545454545454,HI
2426,3.749295132515088,2019-03-01,2.272727272727273,1.0,0.9666666666666667,0.5666666666666667,13.960141450854051,0.0,57.73914504073236,66.92491811539432,79.87628760575623,,0.1,0.0,302.12343335266934,32.80633240950702,0.7560975609756098,19.683799445704214,64.30041152263377,0.11,2.2916666666666665,3.4545454545454546,13.669305170627926,,118.31792016543515,11.810279667422527,,1.5454545454545454,HI
2427,3.749295132515088,2019-04-01,4.363636363636363,1.4375,0.9,0.4666666666666667,11.168113160683241,0.23,78.73519778281685,60.36365163349292,245.33431193196557,,0.45,0.10344827586206896,48.828029632754635,38.05534559502814,0.21951219512195122,7.873519778281685,62.98815822625348,0.0,1.3333333333333333,3.727272727272727,9.568513619439548,,118.31792016543515,3.9367598891408426,,1.5,HI
2428,3.749295132515088,2019-05-01,3.4545454545454546,1.0,1.8,0.3333333333333333,11.168113160683241,0.11,73.48618459729573,68.23717141177461,34.23269468818124,,0.45,0.0,24.414014816377318,45.928865373309826,0.5609756097560976,5.2490131855211235,57.73914504073236,0.0,0.9166666666666666,4.454545454545454,2.733861034125585,,180.70373261630095,9.185773074661967,,1.5,HI
2429,7.498590265030176,2019-06-01,3.8181818181818183,0.8125,0.8333333333333334,0.23333333333333334,11.168113160683241,0.0,62.98815822625348,45.928865373309826,17.11634734409062,,0.475,0.1206896551724138,12.207007408188659,34.118585705887305,1.0731707317073171,5.2490131855211235,52.49013185521124,0.0,2.0416666666666665,3.8181818181818183,12.302374653565133,,105.41051069284224,7.873519778281685,,1.4545454545454546,HI
2430,7.498590265030176,2019-07-01,2.272727272727273,1.125,1.1333333333333333,0.1,5.5840565803416204,0.0,56.426891744352076,52.49013185521124,17.11634734409062,,0.45,0.0,12.207007408188659,35.43083900226758,0.5609756097560976,6.561266481901405,45.928865373309826,0.0,1.7083333333333333,3.272727272727273,15.036235687690718,,96.80557104444695,7.873519778281685,,0.8181818181818182,HI
2431,7.498590265030176,2019-08-01,2.4545454545454546,1.0,1.2,0.3333333333333333,5.5840565803416204,0.22,72.17393130091546,41.99210548416899,14.263622786742182,,0.325,0.43103448275862066,15.258759260235824,41.99210548416899,0.34146341463414637,9.185773074661967,57.73914504073236,0.0,2.0833333333333335,4.545454545454546,9.568513619439548,,101.1080408686446,7.873519778281685,,1.0909090909090908,HI
2432,7.498590265030176,2019-09-01,3.727272727272727,0.6875,1.0,2.033333333333333,11.168113160683241,0.22,66.92491811539432,72.17393130091546,22.821796458787492,,0.675,0.0,24.414014816377318,24.932812631225335,0.43902439024390244,6.561266481901405,47.24111866969011,0.0,1.7916666666666667,4.545454545454546,13.669305170627926,,103.25927578074341,9.185773074661967,,1.2272727272727273,HI
2433,7.498590265030176,2019-10-01,4.181818181818182,0.875,1.5,0.9666666666666667,11.168113160683241,0.11,66.92491811539432,81.35970437557741,19.969071901439058,,0.425,0.20689655172413793,39.67277407661314,38.05534559502814,0.5365853658536586,6.561266481901405,48.553371966070394,0.0,2.125,4.7272727272727275,17.7700967218163,,94.65433613234813,10.498026371042247,,2.409090909090909,HI
2434,11.247885397545264,2019-11-01,3.4545454545454546,1.0,0.9666666666666667,0.7666666666666667,16.75216974102486,0.0,66.92491811539432,82.6719576719577,17.11634734409062,,0.225,0.10344827586206896,27.465766668424486,35.43083900226758,0.21951219512195122,13.12253296380281,53.802385151591515,0.0,2.5416666666666665,3.5454545454545454,15.036235687690718,,90.35186630815048,5.2490131855211235,,0.9090909090909091,HI
2435,14.997180530060351,2019-12-01,2.727272727272727,1.0625,1.3666666666666667,0.8666666666666667,22.336226321366482,0.0,73.48618459729573,68.23717141177461,22.821796458787492,,0.425,0.10344827586206896,33.569270372518815,38.05534559502814,0.5365853658536586,14.43478626018309,60.36365163349292,0.0,1.8333333333333333,4.909090909090909,36.9071239606954,,109.71298051703988,3.9367598891408426,,1.5,HI
2436,33.74365619263579,2020-01-01,4.454545454545454,1.125,0.9,0.9,16.75216974102486,0.2,85.29646426471825,65.61266481901404,19.969071901439058,,0.2,0.10344827586206896,54.93153333684897,36.743092298647866,0.9024390243902439,40.679852187788704,55.11463844797179,0.1,2.2916666666666665,4.363636363636363,135.32612118921645,,120.46915507753398,9.185773074661967,,1.3181818181818181,HI
2437,37.49295132515088,2020-02-01,4.2727272727272725,1.25,1.8666666666666667,0.7333333333333333,30.712311191878914,0.0,81.35970437557741,83.98421096833798,34.23269468818124,,0.425,0.0,70.19029259708478,35.43083900226758,0.7317073170731707,89.2332241538591,56.426891744352076,0.1,1.6666666666666667,4.090909090909091,24.604749307130266,,120.46915507753398,15.74703955656337,,0.7272727272727273,HI
2438,29.994361060120703,2020-03-01,5.818181818181818,0.5625,1.3666666666666667,0.6333333333333333,25.128254611537294,0.09,60.36365163349292,65.61266481901404,51.34904203227186,,0.55,0.3620689655172414,241.088396311726,40.679852187788704,0.36585365853658536,15.74703955656337,48.553371966070394,0.0,2.2916666666666665,4.545454545454546,10.93544413650234,,107.56174560494105,5.2490131855211235,,1.6818181818181819,HI
2439,26.24506592760562,2020-04-01,8.545454545454545,0.5625,1.2,0.6666666666666666,11.168113160683241,0.18,83.98421096833798,95.7944906357605,185.42709622764838,,0.45,0.0,36.621022224565976,34.118585705887305,0.4634146341463415,7.873519778281685,59.05139833711264,0.0,1.8333333333333333,5.636363636363637,12.302374653565133,,111.8642154291387,11.810279667422527,,1.5909090909090908,HI
2440,41.24224645766597,2020-05-01,5.636363636363637,0.75,1.3,0.36666666666666664,25.128254611537294,0.19,70.86167800453516,76.11069119005629,39.938143802878116,,0.55,0.08620689655172414,27.465766668424486,38.05534559502814,0.4634146341463415,6.561266481901405,52.49013185521124,0.0,2.8333333333333335,4.545454545454546,16.40316620475351,,109.71298051703988,9.185773074661967,,2.3636363636363638,HI
2441,56.23942698772632,2020-06-01,5.454545454545454,1.4375,1.3333333333333333,0.5333333333333333,25.128254611537294,0.0,72.17393130091546,76.11069119005629,22.821796458787492,,0.725,0.0,24.414014816377318,44.61661207692955,0.4146341463414634,9.185773074661967,53.802385151591515,0.1,2.7916666666666665,3.909090909090909,13.669305170627926,,111.8642154291387,10.498026371042247,,2.227272727272727,HI
2442,67.48731238527158,2020-07-01,5.636363636363637,0.75,1.0333333333333334,0.5333333333333333,41.88042435256216,0.21,65.61266481901404,61.6759049298732,14.263622786742182,,0.525,0.20689655172413793,15.258759260235824,39.36759889140843,0.4146341463414634,6.561266481901405,49.86562526245067,0.0,3.9583333333333335,2.8181818181818183,12.302374653565133,,124.77162490173161,7.873519778281685,,2.772727272727273,HI
2443,89.98308318036212,2020-08-01,9.090909090909092,0.625,1.6666666666666667,1.6,41.88042435256216,0.3,69.54942470815489,62.98815822625348,17.11634734409062,,0.2,0.10344827586206896,18.310511112282988,30.18182581674646,1.2926829268292683,3.9367598891408426,48.553371966070394,0.0,4.166666666666667,3.4545454545454546,8.201583102376755,,111.8642154291387,11.810279667422527,,2.090909090909091,HI
2444,89.98308318036212,2020-09-01,7.7272727272727275,0.5625,1.8333333333333333,3.3333333333333335,75.38476383461189,0.19,77.42294448643656,118.10279667422527,17.11634734409062,,0.375,0.10344827586206896,15.258759260235824,39.36759889140843,0.6829268292682927,5.2490131855211235,65.61266481901404,0.1,3.2916666666666665,6.545454545454546,12.302374653565133,,129.07409472592926,15.74703955656337,,2.3636363636363638,HI
2445,138.72391990305826,2020-10-01,4.454545454545454,1.125,1.7,0.7,103.30504673631998,0.11,90.54547745023937,102.35575711766191,14.263622786742182,,1.25,0.22413793103448276,18.310511112282988,35.43083900226758,0.8048780487804879,7.873519778281685,56.426891744352076,0.11,3.625,5.0,12.302374653565133,,129.07409472592926,17.059292852943653,,2.0454545454545454,HI
2446,187.4647566257544,2020-11-01,4.0,0.75,1.6333333333333333,0.6666666666666666,279.202829017081,0.0,70.86167800453516,81.35970437557741,17.11634734409062,,0.65,0.10344827586206896,15.258759260235824,34.118585705887305,0.5365853658536586,9.185773074661967,57.73914504073236,0.0,1.9583333333333333,5.7272727272727275,15.036235687690718,,111.8642154291387,14.43478626018309,,2.227272727272727,HI
2447,374.9295132515088,2020-12-01,4.818181818181818,0.5625,0.7,0.6,25.128254611537294,0.12,80.04745107919713,59.05139833711264,19.969071901439058,,0.35,0.1206896551724138,21.362262964330156,38.05534559502814,0.7073170731707317,5.2490131855211235,49.86562526245067,0.0,2.125,5.545454545454546,50.57642913132333,,103.25927578074341,11.810279667422527,,1.4090909090909092,HI
2448,0.0,2004-01-01,1.25,0.0,2.4390243902439024,1.2325581395348837,0.0,0.0,2.4285714285714284,3.6666666666666665,21.87088827300468,,1.2345679012345678,0.0,0.0,1.2272727272727273,0.0,3.8125,0.0,,0.0,0.0,4.923076923076923,,113.72861901962435,1.1875,,1.2222222222222223,ID
2449,0.0,2004-02-01,3.5714285714285716,0.0,1.170731707317073,2.3255813953488373,21.87088827300468,0.0,2.2857142857142856,1.1666666666666667,65.61266481901404,,0.0,0.0,21.87088827300468,1.1363636363636365,1.1764705882352942,1.1875,2.2941176470588234,,1.1891891891891893,1.1714285714285715,1.1538461538461537,,195.37993523884182,2.3125,,2.2777777777777777,ID
2450,0.0,2004-03-01,1.6428571428571428,3.225806451612903,0.0,1.5813953488372092,0.0,0.0,3.142857142857143,0.0,118.72767919631113,,0.0,0.0,153.09621791103277,0.0,0.0,0.0,1.588235294117647,,0.0,0.0,1.6153846153846154,,148.72204025643182,6.25,,1.5555555555555556,ID
2451,0.0,2004-04-01,0.0,1.2258064516129032,1.1951219512195121,0.0,21.87088827300468,0.0,2.357142857142857,3.5833333333333335,134.34974224845732,,0.0,0.0,91.85773074661965,0.0,0.0,0.0,1.1764705882352942,,1.2432432432432432,1.2,0.0,,291.61184364006243,2.375,,1.1666666666666667,ID
2452,0.0,2004-05-01,0.0,0.0,0.0,0.0,39.36759889140843,0.0,2.142857142857143,0.0,0.0,,0.0,0.0,0.0,1.0909090909090908,0.0,0.0,2.176470588235294,,0.0,1.0857142857142856,0.0,,122.47697432882622,0.0,,4.333333333333333,ID
2453,0.0,2004-06-01,1.2142857142857142,0.0,1.1951219512195121,0.0,21.87088827300468,0.0,0.0,1.1666666666666667,0.0,,0.0,0.0,0.0,0.0,0.0,2.5,2.411764705882353,,1.2162162162162162,1.2,0.0,,110.81250058322372,1.1875,,4.722222222222222,ID
2454,0.0,2004-07-01,1.25,1.2580645161290323,0.0,0.0,48.1159542006103,0.0,1.2142857142857142,0.0,21.87088827300468,,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,1.2432432432432432,0.0,0.0,,137.05756651082933,0.0,,3.6666666666666665,ID
2455,0.0,2004-08-01,0.0,1.1290322580645162,1.1219512195121952,0.0,61.23848716441311,0.0,2.2142857142857144,0.0,0.0,,0.0,0.0,43.74177654600936,0.0,0.0,0.0,1.1176470588235294,,0.0,1.1142857142857143,1.0769230769230769,,186.63157992963994,1.125,,1.1111111111111112,ID
2456,0.0,2004-09-01,2.0357142857142856,1.0,1.0,0.0,56.86430950981217,0.0,2.9285714285714284,2.0,18.74647566257544,,0.0,0.0,17.496710618403746,1.0,0.0,1.0625,2.0,,0.0,0.0,1.0,,242.03783022125182,0.0,,3.9444444444444446,ID
2457,0.0,2004-10-01,1.0357142857142858,2.032258064516129,1.0,2.0,205.586349766244,0.0,2.9285714285714284,2.0,0.0,,0.0,0.0,17.496710618403746,1.0,1.011764705882353,0.0,1.0,,0.0,0.0,1.0,,277.0312514580593,4.875,,2.9444444444444446,ID
2458,0.0,2004-11-01,1.1071428571428572,0.0,1.0975609756097562,0.0,122.47697432882622,0.0,1.0714285714285714,1.0833333333333333,0.0,,0.0,0.0,0.0,0.0,1.1058823529411765,0.0,3.2941176470588234,,0.0,1.0857142857142856,1.0769230769230769,,122.47697432882622,0.0,,2.1666666666666665,ID
2459,0.0,2004-12-01,1.9285714285714286,0.0,0.0,0.0,17.496710618403746,0.0,4.642857142857143,0.9166666666666666,0.0,,0.0,0.0,17.496710618403746,1.8636363636363635,0.9529411764705882,1.0,2.823529411764706,,0.0,0.9428571428571428,0.9230769230769231,,262.4506592760562,0.9375,,1.8888888888888888,ID
2460,0.0,2005-01-01,1.7142857142857142,0.8387096774193549,0.8292682926829268,0.0,48.1159542006103,0.85,2.5,1.6666666666666667,31.2441261042924,,0.0,0.0,0.0,0.0,0.0,0.0,1.6470588235294117,,0.8648648648648649,0.0,3.3846153846153846,,172.0509877476368,1.625,,2.5,ID
2461,0.0,2005-02-01,0.8928571428571429,0.9032258064516129,0.8780487804878049,0.0,34.99342123680749,0.0,2.642857142857143,0.0,34.368538714721645,,0.0,0.0,83.10937543741778,1.7727272727272727,0.8941176470588236,0.9375,0.8823529411764706,,2.7027027027027026,0.0,0.8461538461538461,,148.72204025643182,2.625,,3.5,ID
2462,0.0,2005-03-01,0.7857142857142857,0.7741935483870968,0.7560975609756098,2.2790697674418605,0.0,0.0,2.2142857142857144,0.75,99.98120353373568,,0.0,0.0,144.3478626018309,0.7727272727272727,0.0,0.0,0.7647058823529411,,0.0,0.7714285714285715,0.0,,169.1348693112362,1.5,,3.0,ID
2463,0.0,2005-04-01,0.8928571428571429,0.8709677419354839,0.0,0.0,0.0,0.0,1.7142857142857142,0.8333333333333334,162.4694557423205,,0.0,0.0,34.99342123680749,0.8636363636363636,0.8705882352941177,0.875,3.411764705882353,,0.0,2.6,0.8461538461538461,,242.03783022125182,0.0,,2.5555555555555554,ID
2464,0.0,2005-05-01,1.6071428571428572,0.0,0.7804878048780488,0.0,13.12253296380281,0.0,4.571428571428571,0.75,0.0,,0.0,0.78,0.0,1.5454545454545454,0.0,0.8125,0.0,,0.0,0.7714285714285715,0.7692307692307693,,145.80592182003122,1.5,,3.8333333333333335,ID
2465,0.0,2005-06-01,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,4.214285714285714,0.8333333333333334,31.2441261042924,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.7567567567567568,1.7142857142857142,0.0,,224.54111960284806,1.6875,,0.8333333333333334,ID
2466,0.0,2005-07-01,2.6785714285714284,1.7419354838709677,0.0,0.0,0.0,0.0,1.7142857142857142,2.5833333333333335,31.2441261042924,,0.0,0.0,17.496710618403746,2.590909090909091,0.0,0.0,3.4705882352941178,,0.0,0.8571428571428571,2.6153846153846154,,224.54111960284806,1.6875,,1.7222222222222223,ID
2467,0.0,2005-08-01,1.5714285714285714,0.0,0.7560975609756098,0.0,0.0,0.0,3.7857142857142856,1.5,28.11971349386316,,0.0,0.0,43.74177654600936,0.7727272727272727,0.0,0.8125,0.0,,0.0,0.0,0.0,,157.4703955656337,1.5,,3.0,ID
2468,0.0,2005-09-01,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,,0.0,0.0,52.49013185521124,0.0,0.0,0.0,0.7058823529411765,,0.0,1.3714285714285714,0.6923076923076923,,166.21875087483556,0.6875,,3.388888888888889,ID
2469,0.0,2005-10-01,1.25,0.0,0.0,0.6046511627906976,13.12253296380281,0.0,1.7857142857142858,1.25,21.87088827300468,,0.6172839506172839,0.0,21.87088827300468,1.2272727272727273,0.0,0.0,4.882352941176471,,0.6216216216216216,0.6285714285714286,0.6153846153846154,,102.06414527402184,0.625,,0.6111111111111112,ID
2470,0.0,2005-11-01,0.6428571428571429,1.2580645161290323,0.6097560975609756,0.627906976744186,21.87088827300468,0.0,0.0,0.5833333333333334,12.49765044171696,,0.0,0.0,0.0,0.6363636363636364,0.0,0.625,2.4705882352941178,,0.0,0.6285714285714286,1.8461538461538463,,139.97368494722997,0.625,,4.888888888888889,ID
2471,0.0,2005-12-01,0.6071428571428571,0.0,0.0,0.0,21.87088827300468,0.0,4.071428571428571,0.0,34.368538714721645,,0.0,0.0,13.12253296380281,0.5909090909090909,0.6,0.0,1.1764705882352942,,0.0,0.0,1.7692307692307692,,174.96710618403745,0.5625,,1.7222222222222223,ID
2472,0.0,2006-01-01,1.0714285714285714,0.5161290322580645,0.0,0.0,8.748355309201873,0.0,0.5,1.0,46.8661891564386,,0.0,0.0,17.496710618403746,1.0454545454545454,0.0,1.0625,2.0588235294117645,,0.0,1.0285714285714285,2.076923076923077,,259.53454083965556,1.5,,2.0555555555555554,ID
2473,0.0,2006-02-01,1.6071428571428572,0.5483870967741935,0.0,0.0,30.619243582206554,0.0,1.5714285714285714,1.5833333333333333,18.74647566257544,,0.0,0.0,91.85773074661965,0.5454545454545454,1.0705882352941176,0.0,0.5294117647058824,,0.0,1.0571428571428572,0.0,,274.11513302165866,1.0625,,2.111111111111111,ID
2474,0.0,2006-03-01,1.4285714285714286,0.9354838709677419,0.0,0.0,17.496710618403746,0.0,1.3571428571428572,0.9166666666666666,87.48355309201872,,0.0,0.0,188.08963914784024,1.8636363636363635,0.47058823529411764,0.5,3.7058823529411766,,0.0,0.9428571428571428,0.9230769230769231,,192.4638168024412,1.375,,5.555555555555555,ID
2475,0.0,2006-04-01,1.0357142857142858,1.5483870967741935,0.5121951219512195,0.0,39.36759889140843,0.0,2.0,4.0,84.35914048158949,,0.0,0.0,30.619243582206554,1.0,0.0,0.0,3.0588235294117645,,0.0,0.0,0.0,,142.88980338363058,1.0,,4.0,ID
2476,0.0,2006-05-01,0.5,1.4838709677419355,0.4878048780487805,0.4883720930232558,17.496710618403746,0.0,2.4285714285714284,2.4166666666666665,28.11971349386316,,0.49382716049382713,0.0,17.496710618403746,0.9545454545454546,0.0,0.0,2.411764705882353,,0.4864864864864865,0.9714285714285714,0.0,,189.54769836604058,0.5,,4.333333333333333,ID
2477,0.0,2006-06-01,2.1785714285714284,0.5483870967741935,0.0,0.0,8.748355309201873,0.0,3.142857142857143,0.5,9.37323783128772,,0.0,0.0,21.87088827300468,1.5909090909090908,0.0,0.0,2.6470588235294117,,0.5405405405405406,0.5428571428571428,0.0,,189.54769836604058,2.125,,3.6666666666666665,ID
2478,0.0,2006-07-01,1.0357142857142858,0.0,0.5121951219512195,0.0,8.748355309201873,0.0,3.0,1.0,18.74647566257544,,0.0,0.0,8.748355309201873,0.0,0.5176470588235295,0.0,3.0,,0.5135135135135135,1.0285714285714285,0.5384615384615384,,160.38651400203435,2.0,,4.5,ID
2479,0.0,2006-08-01,0.9285714285714286,0.0,0.0,0.46511627906976744,0.0,0.0,3.142857142857143,0.9166666666666666,15.6220630521462,,0.4567901234567901,0.0,26.24506592760562,0.45454545454545453,0.0,0.5,1.3529411764705883,,0.0,0.9142857142857143,0.46153846153846156,,151.63815869283243,2.6875,,3.1666666666666665,ID
2480,0.0,2006-09-01,1.7857142857142858,0.0,0.43902439024390244,0.4418604651162791,8.748355309201873,0.0,1.7142857142857142,1.3333333333333333,31.2441261042924,,0.0,0.0,26.24506592760562,1.3181818181818181,0.0,0.0,0.4117647058823529,,0.0,0.42857142857142855,0.46153846153846156,,172.0509877476368,1.3125,,2.611111111111111,ID
