date,haircut,isPartial,State
2017-10-01,47,False,CT
2017-11-01,57,False,CT
2017-12-01,51,False,CT
2018-01-01,44,False,CT
2018-02-01,51,False,CT
2018-03-01,52,False,CT
2018-04-01,46,False,CT
2018-05-01,59,False,CT
2018-06-01,47,False,CT
2018-07-01,52,False,CT
2018-08-01,67,False,CT
2018-09-01,50,False,CT
2018-10-01,58,False,CT
2018-11-01,50,False,CT
2018-12-01,54,False,CT
2019-01-01,50,False,CT
2019-02-01,46,False,CT
2019-03-01,61,False,CT
2019-04-01,60,False,CT
2019-05-01,57,False,CT
2019-06-01,61,False,CT
2019-07-01,59,False,CT
2019-08-01,55,False,CT
2019-09-01,43,False,CT
2019-10-01,48,False,CT
2019-11-01,56,False,CT
2019-12-01,48,False,CT
2020-01-01,55,False,CT
2008-01-01,31,False,DC
2008-02-01,20,False,DC
2008-03-01,22,False,DC
2008-04-01,43,False,DC
2008-05-01,27,False,DC
2008-06-01,32,False,DC
2008-07-01,46,False,DC
2008-08-01,24,False,DC
2008-09-01,18,False,DC
2008-10-01,32,False,DC
2008-11-01,40,False,DC
2008-12-01,29,False,DC
2009-01-01,45,False,DC
2009-02-01,50,False,DC
2009-03-01,35,False,DC
2009-04-01,30,False,DC
2009-05-01,44,False,DC
2009-06-01,61,False,DC
2009-07-01,33,False,DC
2009-08-01,48,False,DC
2009-09-01,48,False,DC
2009-10-01,41,False,DC
2009-11-01,30,False,DC
2009-12-01,33,False,DC
2010-01-01,51,False,DC
2010-02-01,28,False,DC
2010-03-01,35,False,DC
2010-04-01,30,False,DC
2010-05-01,40,False,DC
2010-06-01,39,False,DC
2010-07-01,54,False,DC
2010-08-01,63,False,DC
2010-09-01,39,False,DC
2010-10-01,31,False,DC
2010-11-01,53,False,DC
2010-12-01,35,False,DC
2011-01-01,27,False,DC
2011-02-01,91,False,DC
2011-03-01,45,False,DC
2011-04-01,41,False,DC
2011-05-01,61,False,DC
2011-06-01,50,False,DC
2011-07-01,40,False,DC
2011-08-01,37,False,DC
2011-09-01,38,False,DC
2011-10-01,34,False,DC
2011-11-01,30,False,DC
2011-12-01,33,False,DC
2012-01-01,54,False,DC
2012-02-01,47,False,DC
2012-03-01,58,False,DC
2012-04-01,45,False,DC
2012-05-01,53,False,DC
2012-06-01,59,False,DC
2012-07-01,57,False,DC
2012-08-01,94,False,DC
2012-09-01,55,False,DC
2012-10-01,46,False,DC
2012-11-01,51,False,DC
2012-12-01,44,False,DC
2013-01-01,39,False,DC
2013-02-01,50,False,DC
2013-03-01,58,False,DC
2013-04-01,53,False,DC
2013-05-01,65,False,DC
2013-06-01,50,False,DC
2013-07-01,48,False,DC
2013-08-01,75,False,DC
2013-09-01,46,False,DC
2013-10-01,42,False,DC
2013-11-01,79,False,DC
2013-12-01,75,False,DC
2014-01-01,48,False,DC
2014-02-01,42,False,DC
2014-03-01,52,False,DC
2014-04-01,45,False,DC
2014-05-01,46,False,DC
2014-06-01,60,False,DC
2014-07-01,65,False,DC
2014-08-01,65,False,DC
2014-09-01,74,False,DC
2014-10-01,67,False,DC
2014-11-01,67,False,DC
2014-12-01,70,False,DC
2015-01-01,67,False,DC
2015-02-01,82,False,DC
2015-03-01,73,False,DC
2015-04-01,78,False,DC
2015-05-01,90,False,DC
2015-06-01,84,False,DC
2015-07-01,71,False,DC
2015-08-01,81,False,DC
2015-09-01,80,False,DC
2015-10-01,82,False,DC
2015-11-01,76,False,DC
2015-12-01,80,False,DC
2016-01-01,83,False,DC
2016-02-01,92,False,DC
2016-03-01,91,False,DC
2016-04-01,82,False,DC
2016-05-01,86,False,DC
2016-06-01,88,False,DC
2016-07-01,88,False,DC
2016-08-01,76,False,DC
2016-09-01,82,False,DC
2016-10-01,63,False,DC
2016-11-01,89,False,DC
2016-12-01,74,False,DC
2017-01-01,75,False,DC
2017-02-01,72,False,DC
2017-03-01,81,False,DC
2017-04-01,82,False,DC
2017-05-01,61,False,DC
2017-06-01,100,False,DC
2017-07-01,78,False,DC
2017-08-01,84,False,DC
2017-09-01,82,False,DC
2017-10-01,72,False,DC
2017-11-01,53,False,DC
2017-12-01,80,False,DC
2018-01-01,38,False,DC
2018-02-01,41,False,DC
2018-03-01,55,False,DC
2018-04-01,59,False,DC
2018-05-01,66,False,DC
2018-06-01,64,False,DC
2018-07-01,67,False,DC
2018-08-01,60,False,DC
2018-09-01,45,False,DC
2018-10-01,49,False,DC
2018-11-01,50,False,DC
2018-12-01,38,False,DC
2019-01-01,49,False,DC
2019-02-01,57,False,DC
2019-03-01,48,False,DC
2019-04-01,71,False,DC
2019-05-01,71,False,DC
2019-06-01,62,False,DC
2019-07-01,66,False,DC
2019-08-01,37,False,DC
2019-09-01,45,False,DC
2019-10-01,61,False,DC
2019-11-01,33,False,DC
2019-12-01,53,False,DC
2020-01-01,46,False,DC
2008-01-01,0,False,DE
2008-02-01,24,False,DE
2008-03-01,23,False,DE
2008-04-01,23,False,DE
2008-05-01,0,False,DE
2008-06-01,0,False,DE
2008-07-01,0,False,DE
2008-08-01,0,False,DE
2008-09-01,22,False,DE
2008-10-01,0,False,DE
2008-11-01,0,False,DE
2008-12-01,22,False,DE
2009-01-01,43,False,DE
2009-02-01,43,False,DE
2009-03-01,0,False,DE
2009-04-01,39,False,DE
2009-05-01,0,False,DE
2009-06-01,22,False,DE
2009-07-01,44,False,DE
2009-08-01,44,False,DE
2009-09-01,19,False,DE
2009-10-01,75,False,DE
2009-11-01,40,False,DE
2009-12-01,0,False,DE
2010-01-01,0,False,DE
2010-02-01,19,False,DE
2010-03-01,17,False,DE
2010-04-01,37,False,DE
2010-05-01,38,False,DE
2010-06-01,64,False,DE
2010-07-01,0,False,DE
2010-08-01,40,False,DE
2010-09-01,54,False,DE
2010-10-01,69,False,DE
2010-11-01,35,False,DE
2010-12-01,52,False,DE
2011-01-01,42,False,DE
2011-02-01,100,False,DE
2011-03-01,48,False,DE
2011-04-01,22,False,DE
2011-05-01,42,False,DE
2011-06-01,40,False,DE
2011-07-01,62,False,DE
2011-08-01,28,False,DE
2011-09-01,28,False,DE
2011-10-01,60,False,DE
2011-11-01,13,False,DE
2011-12-01,72,False,DE
2012-01-01,43,False,DE
2012-02-01,25,False,DE
2012-03-01,36,False,DE
2012-04-01,32,False,DE
2012-05-01,43,False,DE
2012-06-01,26,False,DE
2012-07-01,61,False,DE
2012-08-01,35,False,DE
2012-09-01,71,False,DE
2012-10-01,43,False,DE
2012-11-01,22,False,DE
2012-12-01,27,False,DE
2013-01-01,25,False,DE
2013-02-01,31,False,DE
2013-03-01,43,False,DE
2013-04-01,30,False,DE
2013-05-01,34,False,DE
2013-06-01,58,False,DE
2013-07-01,54,False,DE
2013-08-01,49,False,DE
2013-09-01,16,False,DE
2013-10-01,41,False,DE
2013-11-01,67,False,DE
2013-12-01,43,False,DE
2014-01-01,49,False,DE
2014-02-01,34,False,DE
2014-03-01,30,False,DE
2014-04-01,19,False,DE
2014-05-01,38,False,DE
2014-06-01,28,False,DE
2014-07-01,44,False,DE
2014-08-01,64,False,DE
2014-09-01,20,False,DE
2014-10-01,29,False,DE
2014-11-01,31,False,DE
2014-12-01,32,False,DE
2015-01-01,46,False,DE
2015-02-01,64,False,DE
2015-03-01,45,False,DE
2015-04-01,41,False,DE
2015-05-01,64,False,DE
2015-06-01,65,False,DE
2015-07-01,66,False,DE
2015-08-01,28,False,DE
2015-09-01,49,False,DE
2015-10-01,60,False,DE
2015-11-01,30,False,DE
2015-12-01,31,False,DE
2016-01-01,41,False,DE
2016-02-01,51,False,DE
2016-03-01,34,False,DE
2016-04-01,38,False,DE
2016-05-01,67,False,DE
2016-06-01,29,False,DE
2016-07-01,73,False,DE
2016-08-01,53,False,DE
2016-09-01,48,False,DE
2016-10-01,67,False,DE
2016-11-01,53,False,DE
2016-12-01,70,False,DE
2017-01-01,52,False,DE
2017-02-01,52,False,DE
2017-03-01,80,False,DE
2017-04-01,56,False,DE
2017-05-01,79,False,DE
2017-06-01,46,False,DE
2017-07-01,40,False,DE
2017-08-01,47,False,DE
2017-09-01,57,False,DE
2017-10-01,60,False,DE
2017-11-01,26,False,DE
2017-12-01,60,False,DE
2018-01-01,47,False,DE
2018-02-01,39,False,DE
2018-03-01,66,False,DE
2018-04-01,60,False,DE
2018-05-01,52,False,DE
2018-06-01,53,False,DE
2018-07-01,69,False,DE
2018-08-01,62,False,DE
2018-09-01,31,False,DE
2018-10-01,36,False,DE
2018-11-01,74,False,DE
2018-12-01,51,False,DE
2019-01-01,56,False,DE
2019-02-01,47,False,DE
2019-03-01,60,False,DE
2019-04-01,40,False,DE
2019-05-01,33,False,DE
2019-06-01,65,False,DE
2019-07-01,54,False,DE
2019-08-01,49,False,DE
2019-09-01,44,False,DE
2019-10-01,36,False,DE
2019-11-01,53,False,DE
2019-12-01,54,False,DE
2020-01-01,59,False,DE
2008-01-01,28,False,FL
2008-02-01,35,False,FL
2008-03-01,29,False,FL
2008-04-01,17,False,FL
2008-05-01,23,False,FL
2008-06-01,35,False,FL
2008-07-01,31,False,FL
2008-08-01,34,False,FL
2008-09-01,30,False,FL
2008-10-01,34,False,FL
2008-11-01,26,False,FL
2008-12-01,34,False,FL
2009-01-01,32,False,FL
2009-02-01,31,False,FL
2009-03-01,28,False,FL
2009-04-01,31,False,FL
2009-05-01,32,False,FL
2009-06-01,41,False,FL
2009-07-01,45,False,FL
2009-08-01,33,False,FL
2009-09-01,37,False,FL
2009-10-01,25,False,FL
2009-11-01,41,False,FL
2009-12-01,35,False,FL
2010-01-01,45,False,FL
2010-02-01,37,False,FL
2010-03-01,41,False,FL
2010-04-01,29,False,FL
2010-05-01,33,False,FL
2010-06-01,38,False,FL
2010-07-01,34,False,FL
2010-08-01,69,False,FL
2010-09-01,33,False,FL
2010-10-01,33,False,FL
2010-11-01,33,False,FL
2010-12-01,24,False,FL
2011-01-01,43,False,FL
2011-02-01,100,False,FL
2011-03-01,55,False,FL
2011-04-01,42,False,FL
2011-05-01,52,False,FL
2011-06-01,47,False,FL
2011-07-01,44,False,FL
2011-08-01,42,False,FL
2011-09-01,35,False,FL
2011-10-01,30,False,FL
2011-11-01,33,False,FL
2011-12-01,38,False,FL
2012-01-01,39,False,FL
2012-02-01,38,False,FL
2012-03-01,39,False,FL
2012-04-01,46,False,FL
2012-05-01,38,False,FL
2012-06-01,49,False,FL
2012-07-01,49,False,FL
2012-08-01,87,False,FL
2012-09-01,49,False,FL
2012-10-01,44,False,FL
2012-11-01,44,False,FL
2012-12-01,45,False,FL
2013-01-01,47,False,FL
2013-02-01,51,False,FL
2013-03-01,43,False,FL
2013-04-01,48,False,FL
2013-05-01,48,False,FL
2013-06-01,47,False,FL
2013-07-01,51,False,FL
2013-08-01,89,False,FL
2013-09-01,53,False,FL
2013-10-01,46,False,FL
2013-11-01,62,False,FL
2013-12-01,52,False,FL
2014-01-01,56,False,FL
2014-02-01,55,False,FL
2014-03-01,58,False,FL
2014-04-01,61,False,FL
2014-05-01,51,False,FL
2014-06-01,56,False,FL
2014-07-01,69,False,FL
2014-08-01,60,False,FL
2014-09-01,51,False,FL
2014-10-01,51,False,FL
2014-11-01,58,False,FL
2014-12-01,53,False,FL
2015-01-01,52,False,FL
2015-02-01,58,False,FL
2015-03-01,66,False,FL
2015-04-01,63,False,FL
2015-05-01,63,False,FL
2015-06-01,65,False,FL
2015-07-01,70,False,FL
2015-08-01,70,False,FL
2015-09-01,64,False,FL
2015-10-01,65,False,FL
2015-11-01,63,False,FL
2015-12-01,69,False,FL
2016-01-01,63,False,FL
2016-02-01,63,False,FL
2016-03-01,63,False,FL
2016-04-01,59,False,FL
2016-05-01,71,False,FL
2016-06-01,68,False,FL
2016-07-01,70,False,FL
2016-08-01,70,False,FL
2016-09-01,67,False,FL
2016-10-01,61,False,FL
2016-11-01,55,False,FL
2016-12-01,64,False,FL
2017-01-01,58,False,FL
2017-02-01,64,False,FL
2017-03-01,68,False,FL
2017-04-01,63,False,FL
2017-05-01,63,False,FL
2017-06-01,67,False,FL
2017-07-01,72,False,FL
2017-08-01,75,False,FL
2017-09-01,64,False,FL
2017-10-01,59,False,FL
2017-11-01,57,False,FL
2017-12-01,64,False,FL
2018-01-01,63,False,FL
2018-02-01,66,False,FL
2018-03-01,64,False,FL
2018-04-01,63,False,FL
2018-05-01,65,False,FL
2018-06-01,73,False,FL
2018-07-01,62,False,FL
2018-08-01,72,False,FL
2018-09-01,61,False,FL
2018-10-01,58,False,FL
2018-11-01,58,False,FL
2018-12-01,63,False,FL
2019-01-01,62,False,FL
2019-02-01,64,False,FL
2019-03-01,68,False,FL
2019-04-01,59,False,FL
2019-05-01,60,False,FL
2019-06-01,68,False,FL
2019-07-01,63,False,FL
2019-08-01,64,False,FL
2019-09-01,64,False,FL
2019-10-01,64,False,FL
2019-11-01,64,False,FL
2019-12-01,55,False,FL
2020-01-01,58,False,FL
2008-01-01,24,False,GA
2008-02-01,32,False,GA
2008-03-01,13,False,GA
2008-04-01,23,False,GA
2008-05-01,16,False,GA
2008-06-01,28,False,GA
2008-07-01,29,False,GA
2008-08-01,23,False,GA
2008-09-01,16,False,GA
2008-10-01,22,False,GA
2008-11-01,27,False,GA
2008-12-01,28,False,GA
2009-01-01,22,False,GA
2009-02-01,30,False,GA
2009-03-01,24,False,GA
2009-04-01,25,False,GA
2009-05-01,33,False,GA
2009-06-01,35,False,GA
2009-07-01,35,False,GA
2009-08-01,30,False,GA
2009-09-01,26,False,GA
2009-10-01,26,False,GA
2009-11-01,42,False,GA
2009-12-01,41,False,GA
2010-01-01,37,False,GA
2010-02-01,36,False,GA
2010-03-01,34,False,GA
2010-04-01,26,False,GA
2010-05-01,45,False,GA
2010-06-01,32,False,GA
2010-07-01,33,False,GA
2010-08-01,67,False,GA
2010-09-01,33,False,GA
2010-10-01,27,False,GA
2010-11-01,30,False,GA
2010-12-01,29,False,GA
2011-01-01,34,False,GA
2011-02-01,99,False,GA
2011-03-01,44,False,GA
2011-04-01,39,False,GA
2011-05-01,37,False,GA
2011-06-01,43,False,GA
2011-07-01,49,False,GA
2011-08-01,35,False,GA
2011-09-01,35,False,GA
2011-10-01,32,False,GA
2011-11-01,32,False,GA
2011-12-01,33,False,GA
2012-01-01,38,False,GA
2012-02-01,31,False,GA
2012-03-01,41,False,GA
2012-04-01,43,False,GA
2012-05-01,43,False,GA
2012-06-01,42,False,GA
2012-07-01,47,False,GA
2012-08-01,86,False,GA
2012-09-01,52,False,GA
2012-10-01,43,False,GA
2012-11-01,48,False,GA
2012-12-01,46,False,GA
2013-01-01,49,False,GA
2013-02-01,48,False,GA
2013-03-01,43,False,GA
2013-04-01,48,False,GA
2013-05-01,54,False,GA
2013-06-01,51,False,GA
2013-07-01,46,False,GA
2013-08-01,100,False,GA
2013-09-01,52,False,GA
2013-10-01,45,False,GA
2013-11-01,63,False,GA
2013-12-01,59,False,GA
2014-01-01,52,False,GA
2014-02-01,52,False,GA
2014-03-01,45,False,GA
2014-04-01,46,False,GA
2014-05-01,45,False,GA
2014-06-01,58,False,GA
2014-07-01,67,False,GA
2014-08-01,56,False,GA
2014-09-01,44,False,GA
2014-10-01,50,False,GA
2014-11-01,57,False,GA
2014-12-01,45,False,GA
2015-01-01,58,False,GA
2015-02-01,57,False,GA
2015-03-01,60,False,GA
2015-04-01,55,False,GA
2015-05-01,61,False,GA
2015-06-01,61,False,GA
2015-07-01,67,False,GA
2015-08-01,62,False,GA
2015-09-01,68,False,GA
2015-10-01,59,False,GA
2015-11-01,66,False,GA
2015-12-01,64,False,GA
2016-01-01,61,False,GA
2016-02-01,65,False,GA
2016-03-01,61,False,GA
2016-04-01,63,False,GA
2016-05-01,67,False,GA
2016-06-01,67,False,GA
2016-07-01,63,False,GA
2016-08-01,60,False,GA
2016-09-01,60,False,GA
2016-10-01,61,False,GA
2016-11-01,58,False,GA
2016-12-01,57,False,GA
2017-01-01,61,False,GA
2017-02-01,57,False,GA
2017-03-01,62,False,GA
2017-04-01,65,False,GA
2017-05-01,59,False,GA
2017-06-01,61,False,GA
2017-07-01,68,False,GA
2017-08-01,59,False,GA
2017-09-01,65,False,GA
2017-10-01,52,False,GA
2017-11-01,56,False,GA
2017-12-01,50,False,GA
2018-01-01,58,False,GA
2018-02-01,56,False,GA
2018-03-01,63,False,GA
2018-04-01,57,False,GA
2018-05-01,67,False,GA
2018-06-01,60,False,GA
2018-07-01,65,False,GA
2018-08-01,59,False,GA
2018-09-01,58,False,GA
2018-10-01,60,False,GA
2018-11-01,53,False,GA
2018-12-01,57,False,GA
2019-01-01,55,False,GA
2019-02-01,54,False,GA
2019-03-01,65,False,GA
2019-04-01,55,False,GA
2019-05-01,65,False,GA
2019-06-01,57,False,GA
2019-07-01,56,False,GA
2019-08-01,59,False,GA
2019-09-01,58,False,GA
2019-10-01,50,False,GA
2019-11-01,53,False,GA
2019-12-01,54,False,GA
2020-01-01,47,False,GA
2008-01-01,8,False,HI
2008-02-01,17,False,HI
2008-03-01,8,False,HI
2008-04-01,25,False,HI
2008-05-01,25,False,HI
2008-06-01,36,False,HI
2008-07-01,9,False,HI
2008-08-01,60,False,HI
2008-09-01,25,False,HI
2008-10-01,8,False,HI
2008-11-01,8,False,HI
2008-12-01,32,False,HI
2009-01-01,16,False,HI
2009-02-01,33,False,HI
2009-03-01,22,False,HI
2009-04-01,60,False,HI
2009-05-01,23,False,HI
2009-06-01,16,False,HI
2009-07-01,39,False,HI
2009-08-01,7,False,HI
2009-09-01,36,False,HI
2009-10-01,14,False,HI
2009-11-01,43,False,HI
2009-12-01,22,False,HI
2010-01-01,27,False,HI
2010-02-01,36,False,HI
2010-03-01,27,False,HI
2010-04-01,40,False,HI
2010-05-01,28,False,HI
2010-06-01,51,False,HI
2010-07-01,20,False,HI
2010-08-01,57,False,HI
2010-09-01,31,False,HI
2010-10-01,31,False,HI
2010-11-01,30,False,HI
2010-12-01,30,False,HI
2011-01-01,35,False,HI
2011-02-01,64,False,HI
2011-03-01,54,False,HI
2011-04-01,30,False,HI
2011-05-01,44,False,HI
2011-06-01,31,False,HI
2011-07-01,53,False,HI
2011-08-01,18,False,HI
2011-09-01,36,False,HI
2011-10-01,31,False,HI
2011-11-01,37,False,HI
2011-12-01,37,False,HI
2012-01-01,31,False,HI
2012-02-01,35,False,HI
2012-03-01,34,False,HI
2012-04-01,34,False,HI
2012-05-01,52,False,HI
2012-06-01,36,False,HI
2012-07-01,35,False,HI
2012-08-01,75,False,HI
2012-09-01,41,False,HI
2012-10-01,34,False,HI
2012-11-01,38,False,HI
2012-12-01,37,False,HI
2013-01-01,40,False,HI
2013-02-01,34,False,HI
2013-03-01,28,False,HI
2013-04-01,47,False,HI
2013-05-01,37,False,HI
2013-06-01,34,False,HI
2013-07-01,28,False,HI
2013-08-01,72,False,HI
2013-09-01,55,False,HI
2013-10-01,35,False,HI
2013-11-01,33,False,HI
2013-12-01,56,False,HI
2014-01-01,54,False,HI
2014-02-01,38,False,HI
2014-03-01,58,False,HI
2014-04-01,24,False,HI
2014-05-01,40,False,HI
2014-06-01,60,False,HI
2014-07-01,61,False,HI
2014-08-01,60,False,HI
2014-09-01,70,False,HI
2014-10-01,65,False,HI
2014-11-01,61,False,HI
2014-12-01,58,False,HI
2015-01-01,66,False,HI
2015-02-01,52,False,HI
2015-03-01,77,False,HI
2015-04-01,60,False,HI
2015-05-01,31,False,HI
2015-06-01,66,False,HI
2015-07-01,63,False,HI
2015-08-01,58,False,HI
2015-09-01,36,False,HI
2015-10-01,56,False,HI
2015-11-01,57,False,HI
2015-12-01,33,False,HI
2016-01-01,43,False,HI
2016-02-01,57,False,HI
2016-03-01,54,False,HI
2016-04-01,57,False,HI
2016-05-01,61,False,HI
2016-06-01,75,False,HI
2016-07-01,67,False,HI
2016-08-01,53,False,HI
2016-09-01,63,False,HI
2016-10-01,40,False,HI
2016-11-01,61,False,HI
2016-12-01,42,False,HI
2017-01-01,38,False,HI
2017-02-01,70,False,HI
2017-03-01,54,False,HI
2017-04-01,55,False,HI
2017-05-01,67,False,HI
2017-06-01,53,False,HI
2017-07-01,84,False,HI
2017-08-01,58,False,HI
2017-09-01,69,False,HI
2017-10-01,70,False,HI
2017-11-01,46,False,HI
2017-12-01,82,False,HI
2018-01-01,48,False,HI
2018-02-01,47,False,HI
2018-03-01,59,False,HI
2018-04-01,81,False,HI
2018-05-01,70,False,HI
2018-06-01,60,False,HI
2018-07-01,55,False,HI
2018-08-01,66,False,HI
2018-09-01,63,False,HI
2018-10-01,46,False,HI
2018-11-01,58,False,HI
2018-12-01,43,False,HI
2019-01-01,58,False,HI
2019-02-01,61,False,HI
2019-03-01,74,False,HI
2019-04-01,65,False,HI
2019-05-01,59,False,HI
2019-06-01,59,False,HI
2019-07-01,74,False,HI
2019-08-01,73,False,HI
2019-09-01,74,False,HI
2019-10-01,51,False,HI
2019-11-01,46,False,HI
2019-12-01,100,False,HI
2020-01-01,67,False,HI
2008-01-01,25,False,ID
2008-02-01,25,False,ID
2008-03-01,12,False,ID
2008-04-01,0,False,ID
2008-05-01,25,False,ID
2008-06-01,14,False,ID
2008-07-01,0,False,ID
2008-08-01,41,False,ID
2008-09-01,38,False,ID
2008-10-01,11,False,ID
2008-11-01,64,False,ID
2008-12-01,50,False,ID
2009-01-01,70,False,ID
2009-02-01,25,False,ID
2009-03-01,55,False,ID
2009-04-01,23,False,ID
2009-05-01,24,False,ID
2009-06-01,12,False,ID
2009-07-01,67,False,ID
2009-08-01,41,False,ID
2009-09-01,26,False,ID
2009-10-01,49,False,ID
2009-11-01,13,False,ID
2009-12-01,24,False,ID
2010-01-01,11,False,ID
2010-02-01,35,False,ID
2010-03-01,11,False,ID
2010-04-01,57,False,ID
2010-05-01,38,False,ID
2010-06-01,41,False,ID
2010-07-01,13,False,ID
2010-08-01,24,False,ID
2010-09-01,33,False,ID
2010-10-01,40,False,ID
2010-11-01,48,False,ID
2010-12-01,28,False,ID
2011-01-01,26,False,ID
2011-02-01,76,False,ID
2011-03-01,79,False,ID
2011-04-01,41,False,ID
2011-05-01,40,False,ID
2011-06-01,39,False,ID
2011-07-01,63,False,ID
2011-08-01,63,False,ID
2011-09-01,25,False,ID
2011-10-01,42,False,ID
2011-11-01,52,False,ID
2011-12-01,37,False,ID
2012-01-01,33,False,ID
2012-02-01,38,False,ID
2012-03-01,16,False,ID
2012-04-01,61,False,ID
2012-05-01,21,False,ID
2012-06-01,47,False,ID
2012-07-01,22,False,ID
2012-08-01,77,False,ID
2012-09-01,43,False,ID
2012-10-01,34,False,ID
2012-11-01,45,False,ID
2012-12-01,26,False,ID
2013-01-01,51,False,ID
2013-02-01,29,False,ID
2013-03-01,48,False,ID
2013-04-01,56,False,ID
2013-05-01,29,False,ID
2013-06-01,47,False,ID
2013-07-01,44,False,ID
2013-08-01,50,False,ID
2013-09-01,59,False,ID
2013-10-01,35,False,ID
2013-11-01,55,False,ID
2013-12-01,41,False,ID
2014-01-01,63,False,ID
2014-02-01,46,False,ID
2014-03-01,51,False,ID
2014-04-01,45,False,ID
2014-05-01,51,False,ID
2014-06-01,65,False,ID
2014-07-01,67,False,ID
2014-08-01,71,False,ID
2014-09-01,58,False,ID
2014-10-01,50,False,ID
2014-11-01,48,False,ID
2014-12-01,60,False,ID
2015-01-01,66,False,ID
2015-02-01,66,False,ID
2015-03-01,46,False,ID
2015-04-01,79,False,ID
2015-05-01,43,False,ID
2015-06-01,75,False,ID
2015-07-01,100,False,ID
2015-08-01,73,False,ID
2015-09-01,70,False,ID
2015-10-01,75,False,ID
2015-11-01,65,False,ID
2015-12-01,57,False,ID
2016-01-01,60,False,ID
2016-02-01,60,False,ID
2016-03-01,64,False,ID
2016-04-01,69,False,ID
2016-05-01,67,False,ID
2016-06-01,57,False,ID
2016-07-01,53,False,ID
2016-08-01,80,False,ID
2016-09-01,54,False,ID
2016-10-01,70,False,ID
2016-11-01,61,False,ID
2016-12-01,45,False,ID
2017-01-01,57,False,ID
2017-02-01,67,False,ID
2017-03-01,69,False,ID
2017-04-01,51,False,ID
2017-05-01,76,False,ID
2017-06-01,49,False,ID
2017-07-01,73,False,ID
2017-08-01,72,False,ID
2017-09-01,61,False,ID
2017-10-01,46,False,ID
2017-11-01,41,False,ID
2017-12-01,54,False,ID
2018-01-01,57,False,ID
2018-02-01,44,False,ID
2018-03-01,73,False,ID
2018-04-01,73,False,ID
2018-05-01,58,False,ID
2018-06-01,84,False,ID
2018-07-01,81,False,ID
2018-08-01,69,False,ID
2018-09-01,65,False,ID
2018-10-01,70,False,ID
2018-11-01,69,False,ID
2018-12-01,55,False,ID
2019-01-01,48,False,ID
2019-02-01,49,False,ID
2019-03-01,78,False,ID
2019-04-01,68,False,ID
2019-05-01,47,False,ID
2019-06-01,74,False,ID
2019-07-01,93,False,ID
2019-08-01,87,False,ID
2019-09-01,72,False,ID
2019-10-01,83,False,ID
2019-11-01,54,False,ID
2019-12-01,64,False,ID
2020-01-01,80,False,ID
2008-01-01,26,False,IL
2008-02-01,22,False,IL
2008-03-01,23,False,IL
2008-04-01,20,False,IL
2008-05-01,19,False,IL
2008-06-01,21,False,IL
2008-07-01,23,False,IL
2008-08-01,30,False,IL
2008-09-01,19,False,IL
2008-10-01,25,False,IL
2008-11-01,20,False,IL
2008-12-01,31,False,IL
2009-01-01,23,False,IL
2009-02-01,13,False,IL
2009-03-01,19,False,IL
2009-04-01,19,False,IL
2009-05-01,23,False,IL
2009-06-01,38,False,IL
2009-07-01,36,False,IL
2009-08-01,31,False,IL
2009-09-01,27,False,IL
2009-10-01,24,False,IL
2009-11-01,34,False,IL
2009-12-01,36,False,IL
2010-01-01,29,False,IL
2010-02-01,33,False,IL
2010-03-01,26,False,IL
2010-04-01,25,False,IL
2010-05-01,38,False,IL
2010-06-01,22,False,IL
2010-07-01,27,False,IL
2010-08-01,35,False,IL
2010-09-01,29,False,IL
2010-10-01,28,False,IL
2010-11-01,40,False,IL
2010-12-01,28,False,IL
2011-01-01,32,False,IL
2011-02-01,100,False,IL
2011-03-01,45,False,IL
2011-04-01,31,False,IL
2011-05-01,33,False,IL
2011-06-01,42,False,IL
2011-07-01,39,False,IL
2011-08-01,36,False,IL
2011-09-01,27,False,IL
2011-10-01,31,False,IL
2011-11-01,30,False,IL
2011-12-01,36,False,IL
2012-01-01,33,False,IL
2012-02-01,36,False,IL
2012-03-01,37,False,IL
2012-04-01,39,False,IL
2012-05-01,39,False,IL
2012-06-01,36,False,IL
2012-07-01,44,False,IL
2012-08-01,75,False,IL
2012-09-01,47,False,IL
2012-10-01,37,False,IL
2012-11-01,35,False,IL
2012-12-01,39,False,IL
2013-01-01,42,False,IL
2013-02-01,37,False,IL
2013-03-01,38,False,IL
2013-04-01,40,False,IL
2013-05-01,44,False,IL
2013-06-01,42,False,IL
2013-07-01,43,False,IL
2013-08-01,74,False,IL
2013-09-01,40,False,IL
2013-10-01,42,False,IL
2013-11-01,53,False,IL
2013-12-01,39,False,IL
2014-01-01,42,False,IL
2014-02-01,45,False,IL
2014-03-01,45,False,IL
2014-04-01,47,False,IL
2014-05-01,52,False,IL
2014-06-01,51,False,IL
2014-07-01,54,False,IL
2014-08-01,59,False,IL
2014-09-01,42,False,IL
2014-10-01,41,False,IL
2014-11-01,44,False,IL
2014-12-01,53,False,IL
2015-01-01,47,False,IL
2015-02-01,56,False,IL
2015-03-01,55,False,IL
2015-04-01,56,False,IL
2015-05-01,53,False,IL
2015-06-01,60,False,IL
2015-07-01,61,False,IL
2015-08-01,57,False,IL
2015-09-01,49,False,IL
2015-10-01,54,False,IL
2015-11-01,53,False,IL
2015-12-01,58,False,IL
2016-01-01,52,False,IL
2016-02-01,59,False,IL
2016-03-01,57,False,IL
2016-04-01,58,False,IL
2016-05-01,68,False,IL
