date,how to write a cover letter,isPartial,State
2016-03-13,59.0,False,GA
2016-03-20,59.0,False,GA
2016-03-27,0.0,False,GA
2016-04-03,20.0,False,GA
2016-04-10,20.0,False,GA
2016-04-17,19.0,False,GA
2016-04-24,20.0,False,GA
2016-05-01,0.0,False,GA
2016-05-08,21.0,False,GA
2016-05-15,0.0,False,GA
2016-05-22,0.0,False,GA
2016-05-29,22.0,False,GA
2016-06-05,63.0,False,GA
2016-06-12,0.0,False,GA
2016-06-19,21.0,False,GA
2016-06-26,21.0,False,GA
2016-07-03,22.0,False,GA
2016-07-10,22.0,False,GA
2016-07-17,0.0,False,GA
2016-07-24,0.0,False,GA
2016-07-31,0.0,False,GA
2016-08-07,0.0,False,GA
2016-08-14,23.0,False,GA
2016-08-21,22.0,False,GA
2016-08-28,0.0,False,GA
2016-09-04,42.0,False,GA
2016-09-11,20.0,False,GA
2016-09-18,20.0,False,GA
2016-09-25,0.0,False,GA
2016-10-02,0.0,False,GA
2016-10-09,21.0,False,GA
2016-10-16,41.0,False,GA
2016-10-23,21.0,False,GA
2016-10-30,0.0,False,GA
2016-11-06,0.0,False,GA
2016-11-13,0.0,False,GA
2016-11-20,21.0,False,GA
2016-11-27,0.0,False,GA
2016-12-04,19.0,False,GA
2016-12-11,38.0,False,GA
2016-12-18,20.0,False,GA
2016-12-25,21.0,False,GA
2017-01-01,0.0,False,GA
2017-01-08,19.0,False,GA
2017-01-15,19.0,False,GA
2017-01-22,37.0,False,GA
2017-01-29,0.0,False,GA
2017-02-05,55.0,False,GA
2017-02-12,18.0,False,GA
2017-02-19,0.0,False,GA
2017-02-26,35.0,False,GA
2017-03-05,18.0,False,GA
2017-03-12,17.0,False,GA
2017-03-19,36.0,False,GA
2017-03-26,18.0,False,GA
2017-04-02,18.0,False,GA
2017-04-09,0.0,False,GA
2017-04-16,37.0,False,GA
2017-04-23,56.0,False,GA
2017-04-30,0.0,False,GA
2017-05-07,19.0,False,GA
2017-05-14,0.0,False,GA
2017-05-21,0.0,False,GA
2017-05-28,21.0,False,GA
2017-06-04,0.0,False,GA
2017-06-11,21.0,False,GA
2017-06-18,0.0,False,GA
2017-06-25,43.0,False,GA
2017-07-02,0.0,False,GA
2017-07-09,43.0,False,GA
2017-07-16,0.0,False,GA
2017-07-23,21.0,False,GA
2017-07-30,0.0,False,GA
2017-08-06,40.0,False,GA
2017-08-13,20.0,False,GA
2017-08-20,39.0,False,GA
2017-08-27,39.0,False,GA
2017-09-03,0.0,False,GA
2017-09-10,59.0,False,GA
2017-09-17,0.0,False,GA
2017-09-24,0.0,False,GA
2017-10-01,19.0,False,GA
2017-10-08,0.0,False,GA
2017-10-15,39.0,False,GA
2017-10-22,0.0,False,GA
2017-10-29,0.0,False,GA
2017-11-05,55.0,False,GA
2017-11-12,56.0,False,GA
2017-11-19,0.0,False,GA
2017-11-26,18.0,False,GA
2017-12-03,0.0,False,GA
2017-12-10,0.0,False,GA
2017-12-17,0.0,False,GA
2017-12-24,0.0,False,GA
2017-12-31,38.0,False,GA
2018-01-07,0.0,False,GA
2018-01-14,0.0,False,GA
2018-01-21,36.0,False,GA
2018-01-28,36.0,False,GA
2018-02-04,36.0,False,GA
2018-02-11,18.0,False,GA
2018-02-18,55.0,False,GA
2018-02-25,36.0,False,GA
2018-03-04,0.0,False,GA
2018-03-11,35.0,False,GA
2018-03-18,0.0,False,GA
2018-03-25,0.0,False,GA
2018-04-01,39.0,False,GA
2018-04-08,19.0,False,GA
2018-04-15,19.0,False,GA
2018-04-22,0.0,False,GA
2018-04-29,19.0,False,GA
2018-05-06,18.0,False,GA
2018-05-13,82.0,False,GA
2018-05-20,21.0,False,GA
2018-05-27,0.0,False,GA
2018-06-03,20.0,False,GA
2018-06-10,0.0,False,GA
2018-06-17,19.0,False,GA
2018-06-24,19.0,False,GA
2018-07-01,40.0,False,GA
2018-07-08,19.0,False,GA
2018-07-15,0.0,False,GA
2018-07-22,19.0,False,GA
2018-07-29,19.0,False,GA
2018-08-05,19.0,False,GA
2018-08-12,37.0,False,GA
2018-08-19,0.0,False,GA
2018-08-26,18.0,False,GA
2018-09-02,36.0,False,GA
2018-09-09,35.0,False,GA
2018-09-16,0.0,False,GA
2018-09-23,36.0,False,GA
2018-09-30,0.0,False,GA
2018-10-07,55.0,False,GA
2018-10-14,0.0,False,GA
2018-10-21,18.0,False,GA
2018-10-28,19.0,False,GA
2018-11-04,17.0,False,GA
2018-11-11,36.0,False,GA
2018-11-18,20.0,False,GA
2018-11-25,0.0,False,GA
2018-12-02,0.0,False,GA
2018-12-09,0.0,False,GA
2018-12-16,39.0,False,GA
2018-12-23,0.0,False,GA
2018-12-30,0.0,False,GA
2015-01-04,33.0,False,HI
2015-01-11,0.0,False,HI
2015-01-18,0.0,False,HI
2015-01-25,0.0,False,HI
2015-02-01,0.0,False,HI
2015-02-08,0.0,False,HI
2015-02-15,38.0,False,HI
2015-02-22,0.0,False,HI
2015-03-01,0.0,False,HI
2015-03-08,0.0,False,HI
2015-03-15,0.0,False,HI
2015-03-22,0.0,False,HI
2015-03-29,39.0,False,HI
2015-04-05,0.0,False,HI
2015-04-12,0.0,False,HI
2015-04-19,0.0,False,HI
2015-04-26,0.0,False,HI
2015-05-03,0.0,False,HI
2015-05-10,0.0,False,HI
2015-05-17,0.0,False,HI
2015-05-24,37.0,False,HI
2015-05-31,0.0,False,HI
2015-06-07,42.0,False,HI
2015-06-14,0.0,False,HI
2015-06-21,47.0,False,HI
2015-06-28,0.0,False,HI
2015-07-05,0.0,False,HI
2015-07-12,0.0,False,HI
2015-07-19,54.0,False,HI
2015-07-26,0.0,False,HI
2015-08-02,52.0,False,HI
2015-08-09,0.0,False,HI
2015-08-16,52.0,False,HI
2015-08-23,0.0,False,HI
2015-08-30,0.0,False,HI
2015-09-06,0.0,False,HI
2015-09-13,100.0,False,HI
2015-09-20,0.0,False,HI
2015-09-27,0.0,False,HI
2015-10-04,0.0,False,HI
2015-10-11,0.0,False,HI
2015-10-18,0.0,False,HI
2015-10-25,0.0,False,HI
2015-11-01,0.0,False,HI
2015-11-08,0.0,False,HI
2015-11-15,0.0,False,HI
2015-11-22,0.0,False,HI
2015-11-29,0.0,False,HI
2015-12-06,0.0,False,HI
2015-12-13,0.0,False,HI
2015-12-20,0.0,False,HI
2015-12-27,0.0,False,HI
2016-01-03,0.0,False,HI
2016-01-10,0.0,False,HI
2016-01-17,0.0,False,HI
2016-01-24,0.0,False,HI
2016-01-31,0.0,False,HI
2016-02-07,41.0,False,HI
2016-02-14,0.0,False,HI
2016-02-21,0.0,False,HI
2016-02-28,0.0,False,HI
2016-03-06,0.0,False,HI
2016-03-13,0.0,False,HI
2016-03-20,0.0,False,HI
2016-03-27,0.0,False,HI
2016-04-03,0.0,False,HI
2016-04-10,0.0,False,HI
2016-04-17,40.0,False,HI
2016-04-24,0.0,False,HI
2016-05-01,0.0,False,HI
2016-05-08,0.0,False,HI
2016-05-15,0.0,False,HI
2016-05-22,42.0,False,HI
2016-05-29,0.0,False,HI
2016-06-05,0.0,False,HI
2016-06-12,0.0,False,HI
2016-06-19,0.0,False,HI
2016-06-26,0.0,False,HI
2016-07-03,0.0,False,HI
2016-07-10,0.0,False,HI
2016-07-17,0.0,False,HI
2016-07-24,0.0,False,HI
2016-07-31,0.0,False,HI
2016-08-07,0.0,False,HI
2016-08-14,0.0,False,HI
2016-08-21,0.0,False,HI
2016-08-28,0.0,False,HI
2016-09-04,0.0,False,HI
2016-09-11,0.0,False,HI
2016-09-18,40.0,False,HI
2016-09-25,0.0,False,HI
2016-10-02,0.0,False,HI
2016-10-09,0.0,False,HI
2016-10-16,0.0,False,HI
2016-10-23,0.0,False,HI
2016-10-30,0.0,False,HI
2016-11-06,0.0,False,HI
2016-11-13,0.0,False,HI
2016-11-20,0.0,False,HI
2016-11-27,0.0,False,HI
2016-12-04,0.0,False,HI
2016-12-11,0.0,False,HI
2016-12-18,0.0,False,HI
2016-12-25,37.0,False,HI
2017-01-01,0.0,False,HI
2017-01-08,0.0,False,HI
2017-01-15,0.0,False,HI
2017-01-22,0.0,False,HI
2017-01-29,0.0,False,HI
2017-02-05,0.0,False,HI
2017-02-12,0.0,False,HI
2017-02-19,0.0,False,HI
2017-02-26,0.0,False,HI
2017-03-05,0.0,False,HI
2017-03-12,0.0,False,HI
2017-03-19,0.0,False,HI
2017-03-26,0.0,False,HI
2017-04-02,0.0,False,HI
2017-04-09,0.0,False,HI
2017-04-16,0.0,False,HI
2017-04-23,0.0,False,HI
2017-04-30,36.0,False,HI
2017-05-07,0.0,False,HI
2017-05-14,0.0,False,HI
2017-05-21,0.0,False,HI
2017-05-28,0.0,False,HI
2017-06-04,0.0,False,HI
2017-06-11,0.0,False,HI
2017-06-18,0.0,False,HI
2017-06-25,0.0,False,HI
2017-07-02,0.0,False,HI
2017-07-09,0.0,False,HI
2017-07-16,0.0,False,HI
2017-07-23,0.0,False,HI
2017-07-30,0.0,False,HI
2017-08-06,0.0,False,HI
2017-08-13,0.0,False,HI
2017-08-20,0.0,False,HI
2017-08-27,37.0,False,HI
2017-09-03,0.0,False,HI
2017-09-10,0.0,False,HI
2017-09-17,0.0,False,HI
2017-09-24,0.0,False,HI
2017-10-01,0.0,False,HI
2017-10-08,0.0,False,HI
2017-10-15,0.0,False,HI
2017-10-22,0.0,False,HI
2017-10-29,0.0,False,HI
2017-11-05,0.0,False,HI
2017-11-12,0.0,False,HI
2017-11-19,0.0,False,HI
2017-11-26,0.0,False,HI
2017-12-03,0.0,False,HI
2017-12-10,38.0,False,HI
2017-12-17,0.0,False,HI
2017-12-24,0.0,False,HI
2017-12-31,38.0,False,HI
2018-01-07,0.0,False,HI
2018-01-14,0.0,False,HI
2018-01-21,36.0,False,HI
2018-01-28,0.0,False,HI
2018-02-04,0.0,False,HI
2018-02-11,0.0,False,HI
2018-02-18,0.0,False,HI
2018-02-25,0.0,False,HI
2018-03-04,0.0,False,HI
2018-03-11,0.0,False,HI
2018-03-18,0.0,False,HI
2018-03-25,0.0,False,HI
2018-04-01,70.0,False,HI
2018-04-08,0.0,False,HI
2018-04-15,0.0,False,HI
2018-04-22,0.0,False,HI
2018-04-29,0.0,False,HI
2018-05-06,0.0,False,HI
2018-05-13,0.0,False,HI
2018-05-20,0.0,False,HI
2018-05-27,0.0,False,HI
2018-06-03,0.0,False,HI
2018-06-10,0.0,False,HI
2018-06-17,39.0,False,HI
2018-06-24,0.0,False,HI
2018-07-01,0.0,False,HI
2018-07-08,0.0,False,HI
2018-07-15,0.0,False,HI
2018-07-22,39.0,False,HI
2018-07-29,0.0,False,HI
2018-08-05,0.0,False,HI
2018-08-12,0.0,False,HI
2018-08-19,35.0,False,HI
2018-08-26,0.0,False,HI
2018-09-02,0.0,False,HI
2018-09-09,0.0,False,HI
2018-09-16,0.0,False,HI
2018-09-23,0.0,False,HI
2018-09-30,0.0,False,HI
2018-10-07,0.0,False,HI
2018-10-14,0.0,False,HI
2018-10-21,0.0,False,HI
2018-10-28,0.0,False,HI
2018-11-04,0.0,False,HI
2018-11-11,39.0,False,HI
2018-11-18,38.0,False,HI
2018-11-25,0.0,False,HI
2018-12-02,0.0,False,HI
2018-12-09,38.0,False,HI
2018-12-16,0.0,False,HI
2018-12-23,0.0,False,HI
2018-12-30,0.0,False,HI
2015-01-04,0.0,False,ID
2015-01-11,0.0,False,ID
2015-01-18,0.0,False,ID
2015-01-25,0.0,False,ID
2015-02-01,0.0,False,ID
2015-02-08,51.0,False,ID
2015-02-15,0.0,False,ID
2015-02-22,50.0,False,ID
2015-03-01,0.0,False,ID
2015-03-08,51.0,False,ID
2015-03-15,0.0,False,ID
2015-03-22,0.0,False,ID
2015-03-29,0.0,False,ID
2015-04-05,0.0,False,ID
2015-04-12,0.0,False,ID
2015-04-19,0.0,False,ID
2015-04-26,0.0,False,ID
2015-05-03,0.0,False,ID
2015-05-10,0.0,False,ID
2015-05-17,0.0,False,ID
2015-05-24,0.0,False,ID
2015-05-31,54.0,False,ID
2015-06-07,0.0,False,ID
2015-06-14,0.0,False,ID
2015-06-21,53.0,False,ID
2015-06-28,0.0,False,ID
2015-07-05,0.0,False,ID
2015-07-12,100.0,False,ID
2015-07-19,51.0,False,ID
2015-07-26,0.0,False,ID
2015-08-02,0.0,False,ID
2015-08-09,0.0,False,ID
2015-08-16,0.0,False,ID
2015-08-23,0.0,False,ID
2015-08-30,0.0,False,ID
2015-09-06,0.0,False,ID
2015-09-13,0.0,False,ID
2015-09-20,45.0,False,ID
2015-09-27,0.0,False,ID
2015-10-04,0.0,False,ID
2015-10-11,0.0,False,ID
2015-10-18,0.0,False,ID
2015-10-25,43.0,False,ID
2015-11-01,0.0,False,ID
2015-11-08,0.0,False,ID
2015-11-15,0.0,False,ID
2015-11-22,0.0,False,ID
2015-11-29,40.0,False,ID
2015-12-06,0.0,False,ID
2015-12-13,0.0,False,ID
2015-12-20,49.0,False,ID
2015-12-27,0.0,False,ID
2016-01-03,0.0,False,ID
2016-01-10,0.0,False,ID
2016-01-17,39.0,False,ID
2016-01-24,77.0,False,ID
2016-01-31,0.0,False,ID
2016-02-07,38.0,False,ID
2016-02-14,0.0,False,ID
2016-02-21,0.0,False,ID
2016-02-28,0.0,False,ID
2016-03-06,0.0,False,ID
2016-03-13,0.0,False,ID
2016-03-20,0.0,False,ID
2016-03-27,0.0,False,ID
2016-04-03,0.0,False,ID
2016-04-10,0.0,False,ID
2016-04-17,0.0,False,ID
2016-04-24,0.0,False,ID
2016-05-01,0.0,False,ID
2016-05-08,40.0,False,ID
2016-05-15,0.0,False,ID
2016-05-22,0.0,False,ID
2016-05-29,0.0,False,ID
2016-06-05,0.0,False,ID
2016-06-12,0.0,False,ID
2016-06-19,0.0,False,ID
2016-06-26,42.0,False,ID
2016-07-03,0.0,False,ID
2016-07-10,0.0,False,ID
2016-07-17,0.0,False,ID
2016-07-24,0.0,False,ID
2016-07-31,0.0,False,ID
2016-08-07,0.0,False,ID
2016-08-14,0.0,False,ID
2016-08-21,0.0,False,ID
2016-08-28,39.0,False,ID
2016-09-04,39.0,False,ID
2016-09-11,0.0,False,ID
2016-09-18,0.0,False,ID
2016-09-25,0.0,False,ID
2016-10-02,0.0,False,ID
2016-10-09,0.0,False,ID
2016-10-16,0.0,False,ID
2016-10-23,0.0,False,ID
2016-10-30,0.0,False,ID
2016-11-06,0.0,False,ID
2016-11-13,0.0,False,ID
2016-11-20,0.0,False,ID
2016-11-27,34.0,False,ID
2016-12-04,0.0,False,ID
2016-12-11,0.0,False,ID
2016-12-18,0.0,False,ID
2016-12-25,38.0,False,ID
2017-01-01,0.0,False,ID
2017-01-08,0.0,False,ID
2017-01-15,32.0,False,ID
2017-01-22,0.0,False,ID
2017-01-29,32.0,False,ID
2017-02-05,32.0,False,ID
2017-02-12,0.0,False,ID
2017-02-19,0.0,False,ID
2017-02-26,31.0,False,ID
2017-03-05,0.0,False,ID
2017-03-12,0.0,False,ID
2017-03-19,0.0,False,ID
2017-03-26,0.0,False,ID
2017-04-02,0.0,False,ID
2017-04-09,33.0,False,ID
2017-04-16,0.0,False,ID
2017-04-23,0.0,False,ID
2017-04-30,0.0,False,ID
2017-05-07,0.0,False,ID
2017-05-14,0.0,False,ID
2017-05-21,0.0,False,ID
2017-05-28,0.0,False,ID
2017-06-04,0.0,False,ID
2017-06-11,0.0,False,ID
2017-06-18,0.0,False,ID
2017-06-25,0.0,False,ID
2017-07-02,0.0,False,ID
2017-07-09,0.0,False,ID
2017-07-16,0.0,False,ID
2017-07-23,0.0,False,ID
2017-07-30,0.0,False,ID
2017-08-06,0.0,False,ID
2017-08-13,35.0,False,ID
2017-08-20,0.0,False,ID
2017-08-27,0.0,False,ID
2017-09-03,0.0,False,ID
2017-09-10,0.0,False,ID
2017-09-17,0.0,False,ID
2017-09-24,34.0,False,ID
2017-10-01,33.0,False,ID
2017-10-08,0.0,False,ID
2017-10-15,0.0,False,ID
2017-10-22,0.0,False,ID
2017-10-29,0.0,False,ID
2017-11-05,0.0,False,ID
2017-11-12,0.0,False,ID
2017-11-19,0.0,False,ID
2017-11-26,0.0,False,ID
2017-12-03,0.0,False,ID
2017-12-10,0.0,False,ID
2017-12-17,0.0,False,ID
2017-12-24,0.0,False,ID
2017-12-31,0.0,False,ID
2018-01-07,0.0,False,ID
2018-01-14,0.0,False,ID
2018-01-21,0.0,False,ID
2018-01-28,0.0,False,ID
2018-02-04,0.0,False,ID
2018-02-11,0.0,False,ID
2018-02-18,0.0,False,ID
2018-02-25,0.0,False,ID
2018-03-04,0.0,False,ID
2018-03-11,0.0,False,ID
2018-03-18,0.0,False,ID
2018-03-25,0.0,False,ID
2018-04-01,0.0,False,ID
2018-04-08,32.0,False,ID
2018-04-15,0.0,False,ID
2018-04-22,32.0,False,ID
2018-04-29,0.0,False,ID
2018-05-06,0.0,False,ID
2018-05-13,32.0,False,ID
2018-05-20,34.0,False,ID
2018-05-27,0.0,False,ID
2018-06-03,34.0,False,ID
2018-06-10,0.0,False,ID
2018-06-17,0.0,False,ID
2018-06-24,0.0,False,ID
2018-07-01,0.0,False,ID
2018-07-08,33.0,False,ID
2018-07-15,0.0,False,ID
2018-07-22,33.0,False,ID
2018-07-29,0.0,False,ID
2018-08-05,33.0,False,ID
2018-08-12,0.0,False,ID
2018-08-19,0.0,False,ID
2018-08-26,0.0,False,ID
2018-09-02,33.0,False,ID
2018-09-09,0.0,False,ID
2018-09-16,0.0,False,ID
2018-09-23,0.0,False,ID
2018-09-30,0.0,False,ID
2018-10-07,0.0,False,ID
2018-10-14,0.0,False,ID
2018-10-21,66.0,False,ID
2018-10-28,0.0,False,ID
2018-11-04,0.0,False,ID
2018-11-11,0.0,False,ID
2018-11-18,0.0,False,ID
2018-11-25,0.0,False,ID
2018-12-02,0.0,False,ID
2018-12-09,0.0,False,ID
2018-12-16,0.0,False,ID
2018-12-23,0.0,False,ID
2018-12-30,34.0,False,ID
2015-01-04,39.0,False,IL
2015-01-11,39.0,False,IL
2015-01-18,40.0,False,IL
2015-01-25,39.0,False,IL
2015-02-01,76.0,False,IL
2015-02-08,0.0,False,IL
2015-02-15,58.0,False,IL
2015-02-22,77.0,False,IL
2015-03-01,39.0,False,IL
2015-03-08,100.0,False,IL
2015-03-15,60.0,False,IL
2015-03-22,66.0,False,IL
2015-03-29,20.0,False,IL
2015-04-05,20.0,False,IL
2015-04-12,39.0,False,IL
2015-04-19,76.0,False,IL
2015-04-26,0.0,False,IL
2015-05-03,39.0,False,IL
2015-05-10,40.0,False,IL
2015-05-17,63.0,False,IL
2015-05-24,21.0,False,IL
2015-05-31,21.0,False,IL
2015-06-07,42.0,False,IL
2015-06-14,0.0,False,IL
2015-06-21,19.0,False,IL
2015-06-28,18.0,False,IL
2015-07-05,33.0,False,IL
2015-07-12,0.0,False,IL
2015-07-19,34.0,False,IL
2015-07-26,16.0,False,IL
2015-08-02,32.0,False,IL
2015-08-09,16.0,False,IL
2015-08-16,16.0,False,IL
2015-08-23,62.0,False,IL
2015-08-30,31.0,False,IL
2015-09-06,32.0,False,IL
2015-09-13,45.0,False,IL
2015-09-20,0.0,False,IL
2015-09-27,0.0,False,IL
2015-10-04,76.0,False,IL
2015-10-11,47.0,False,IL
2015-10-18,16.0,False,IL
2015-10-25,16.0,False,IL
2015-11-01,81.0,False,IL
2015-11-08,0.0,False,IL
2015-11-15,49.0,False,IL
2015-11-22,18.0,False,IL
2015-11-29,16.0,False,IL
2015-12-06,0.0,False,IL
2015-12-13,17.0,False,IL
2015-12-20,0.0,False,IL
2015-12-27,55.0,False,IL
2016-01-03,27.0,False,IL
2016-01-10,27.0,False,IL
2016-01-17,41.0,False,IL
2016-01-24,0.0,False,IL
2016-01-31,53.0,False,IL
2016-02-07,26.0,False,IL
2016-02-14,0.0,False,IL
2016-02-21,13.0,False,IL
2016-02-28,0.0,False,IL
2016-03-06,39.0,False,IL
2016-03-13,13.0,False,IL
2016-03-20,0.0,False,IL
2016-03-27,0.0,False,IL
2016-04-03,39.0,False,IL
2016-04-10,13.0,False,IL
2016-04-17,40.0,False,IL
2016-04-24,13.0,False,IL
2016-05-01,26.0,False,IL
2016-05-08,13.0,False,IL
2016-05-15,40.0,False,IL
2016-05-22,53.0,False,IL
2016-05-29,41.0,False,IL
2016-06-05,0.0,False,IL
2016-06-12,26.0,False,IL
2016-06-19,40.0,False,IL
2016-06-26,0.0,False,IL
2016-07-03,28.0,False,IL
2016-07-10,14.0,False,IL
2016-07-17,27.0,False,IL
2016-07-24,0.0,False,IL
2016-07-31,14.0,False,IL
2016-08-07,29.0,False,IL
2016-08-14,30.0,False,IL
2016-08-21,14.0,False,IL
2016-08-28,14.0,False,IL
2016-09-04,14.0,False,IL
2016-09-11,13.0,False,IL
2016-09-18,0.0,False,IL
2016-09-25,0.0,False,IL
2016-10-02,0.0,False,IL
2016-10-09,0.0,False,IL
2016-10-16,0.0,False,IL
2016-10-23,0.0,False,IL
2016-10-30,50.0,False,IL
2016-11-06,12.0,False,IL
2016-11-13,0.0,False,IL
2016-11-20,26.0,False,IL
2016-11-27,12.0,False,IL
2016-12-04,0.0,False,IL
2016-12-11,0.0,False,IL
2016-12-18,13.0,False,IL
2016-12-25,0.0,False,IL
2017-01-01,13.0,False,IL
2017-01-08,50.0,False,IL
2017-01-15,25.0,False,IL
2017-01-22,12.0,False,IL
2017-01-29,25.0,False,IL
2017-02-05,25.0,False,IL
2017-02-12,25.0,False,IL
2017-02-19,62.0,False,IL
2017-02-26,35.0,False,IL
2017-03-05,35.0,False,IL
2017-03-12,0.0,False,IL
2017-03-19,12.0,False,IL
2017-03-26,13.0,False,IL
2017-04-02,25.0,False,IL
2017-04-09,13.0,False,IL
2017-04-16,25.0,False,IL
2017-04-23,12.0,False,IL
2017-04-30,37.0,False,IL
2017-05-07,13.0,False,IL
2017-05-14,26.0,False,IL
2017-05-21,27.0,False,IL
2017-05-28,14.0,False,IL
2017-06-04,27.0,False,IL
2017-06-11,0.0,False,IL
2017-06-18,26.0,False,IL
2017-06-25,41.0,False,IL
2017-07-02,15.0,False,IL
2017-07-09,41.0,False,IL
2017-07-16,0.0,False,IL
2017-07-23,0.0,False,IL
2017-07-30,0.0,False,IL
2017-08-06,27.0,False,IL
2017-08-13,14.0,False,IL
2017-08-20,13.0,False,IL
2017-08-27,26.0,False,IL
2017-09-03,0.0,False,IL
2017-09-10,25.0,False,IL
2017-09-17,25.0,False,IL
2017-09-24,64.0,False,IL
2017-10-01,13.0,False,IL
2017-10-08,37.0,False,IL
2017-10-15,0.0,False,IL
2017-10-22,13.0,False,IL
2017-10-29,13.0,False,IL
2017-11-05,13.0,False,IL
2017-11-12,38.0,False,IL
2017-11-19,0.0,False,IL
2017-11-26,37.0,False,IL
2017-12-03,25.0,False,IL
2017-12-10,13.0,False,IL
2017-12-17,13.0,False,IL
2017-12-24,14.0,False,IL
2017-12-31,40.0,False,IL
2018-01-07,12.0,False,IL
2018-01-14,63.0,False,IL
2018-01-21,50.0,False,IL
2018-01-28,74.0,False,IL
2018-02-04,0.0,False,IL
2018-02-11,12.0,False,IL
2018-02-18,49.0,False,IL
2018-02-25,12.0,False,IL
2018-03-04,49.0,False,IL
2018-03-11,24.0,False,IL
2018-03-18,49.0,False,IL
2018-03-25,13.0,False,IL
2018-04-01,12.0,False,IL
2018-04-08,0.0,False,IL
2018-04-15,25.0,False,IL
2018-04-22,13.0,False,IL
2018-04-29,38.0,False,IL
2018-05-06,50.0,False,IL
2018-05-13,25.0,False,IL
2018-05-20,13.0,False,IL
2018-05-27,0.0,False,IL
2018-06-03,39.0,False,IL
2018-06-10,0.0,False,IL
2018-06-17,0.0,False,IL
2018-06-24,27.0,False,IL
2018-07-01,14.0,False,IL
2018-07-08,13.0,False,IL
2018-07-15,26.0,False,IL
2018-07-22,27.0,False,IL
2018-07-29,0.0,False,IL
2018-08-05,0.0,False,IL
2018-08-12,13.0,False,IL
2018-08-19,0.0,False,IL
2018-08-26,13.0,False,IL
2018-09-02,13.0,False,IL
2018-09-09,13.0,False,IL
2018-09-16,25.0,False,IL
2018-09-23,50.0,False,IL
2018-09-30,12.0,False,IL
2018-10-07,26.0,False,IL
2018-10-14,13.0,False,IL
2018-10-21,38.0,False,IL
2018-10-28,38.0,False,IL
2018-11-04,61.0,False,IL
2018-11-11,13.0,False,IL
2018-11-18,0.0,False,IL
2018-11-25,61.0,False,IL
2018-12-02,0.0,False,IL
2018-12-09,0.0,False,IL
2018-12-16,13.0,False,IL
2018-12-23,30.0,False,IL
2018-12-30,15.0,False,IL
2015-01-04,0.0,False,IN
2015-01-11,29.0,False,IN
2015-01-18,0.0,False,IN
2015-01-25,0.0,False,IN
2015-02-01,29.0,False,IN
2015-02-08,58.0,False,IN
2015-02-15,59.0,False,IN
2015-02-22,29.0,False,IN
2015-03-01,59.0,False,IN
2015-03-08,0.0,False,IN
2015-03-15,0.0,False,IN
2015-03-22,69.0,False,IN
2015-03-29,0.0,False,IN
2015-04-05,31.0,False,IN
2015-04-12,30.0,False,IN
2015-04-19,0.0,False,IN
2015-04-26,30.0,False,IN
2015-05-03,0.0,False,IN
2015-05-10,32.0,False,IN
2015-05-17,0.0,False,IN
2015-05-24,0.0,False,IN
2015-05-31,0.0,False,IN
2015-06-07,0.0,False,IN
2015-06-14,0.0,False,IN
2015-06-21,0.0,False,IN
2015-06-28,36.0,False,IN
2015-07-05,0.0,False,IN
2015-07-12,34.0,False,IN
2015-07-19,0.0,False,IN
2015-07-26,34.0,False,IN
2015-08-02,100.0,False,IN
2015-08-09,0.0,False,IN
2015-08-16,0.0,False,IN
2015-08-23,28.0,False,IN
2015-08-30,28.0,False,IN
2015-09-06,29.0,False,IN
2015-09-13,0.0,False,IN
2015-09-20,28.0,False,IN
2015-09-27,28.0,False,IN
2015-10-04,0.0,False,IN
2015-10-11,0.0,False,IN
2015-10-18,0.0,False,IN
2015-10-25,28.0,False,IN
2015-11-01,0.0,False,IN
2015-11-08,0.0,False,IN
2015-11-15,27.0,False,IN
2015-11-22,0.0,False,IN
2015-11-29,26.0,False,IN
2015-12-06,26.0,False,IN
2015-12-13,27.0,False,IN
2015-12-20,0.0,False,IN
2015-12-27,0.0,False,IN
2016-01-03,38.0,False,IN
2016-01-10,0.0,False,IN
2016-01-17,0.0,False,IN
2016-01-24,37.0,False,IN
2016-01-31,0.0,False,IN
2016-02-07,0.0,False,IN
2016-02-14,37.0,False,IN
2016-02-21,18.0,False,IN
2016-02-28,0.0,False,IN
2016-03-06,55.0,False,IN
2016-03-13,19.0,False,IN
2016-03-20,0.0,False,IN
2016-03-27,0.0,False,IN
2016-04-03,0.0,False,IN
2016-04-10,0.0,False,IN
2016-04-17,36.0,False,IN
2016-04-24,18.0,False,IN
2016-05-01,0.0,False,IN
2016-05-08,0.0,False,IN
2016-05-15,0.0,False,IN
2016-05-22,20.0,False,IN
2016-05-29,0.0,False,IN
2016-06-05,0.0,False,IN
2016-06-12,40.0,False,IN
2016-06-19,20.0,False,IN
2016-06-26,0.0,False,IN
2016-07-03,0.0,False,IN
2016-07-10,0.0,False,IN
2016-07-17,0.0,False,IN
2016-07-24,40.0,False,IN
2016-07-31,20.0,False,IN
2016-08-07,0.0,False,IN
2016-08-14,19.0,False,IN
2016-08-21,0.0,False,IN
2016-08-28,18.0,False,IN
2016-09-04,0.0,False,IN
2016-09-11,17.0,False,IN
2016-09-18,18.0,False,IN
2016-09-25,17.0,False,IN
2016-10-02,17.0,False,IN
2016-10-09,0.0,False,IN
2016-10-16,0.0,False,IN
2016-10-23,18.0,False,IN
2016-10-30,17.0,False,IN
2016-11-06,0.0,False,IN
2016-11-13,17.0,False,IN
2016-11-20,0.0,False,IN
